,concept_diversity
6115,15.183724144108314
6133,16.511694040610077
6136,17.28085928572362
6140,16.12260267903088
6149,14.74852018002119
6150,16.670245959550748
6156,14.904558940946472
6159,15.441709647187675
6161,15.355472069283868
6163,17.420282328070968
6168,16.405759401199084
6169,15.978989495302509
6177,17.999133560806126
6179,15.744559639349136
6182,17.07580102550777
6184,16.12638566888842
6185,14.84880096652666
6188,14.709793828837327
6193,15.75583832812301
6202,15.156666539279732
6203,15.177593243938215
6208,16.482777329783005
6213,16.412236642499078
6216,16.295747897985798
6222,13.612996063384877
6223,15.34234755138356
6226,17.26107912315099
6227,16.069984672002036
6229,16.280990865396504
6233,17.021687040399637
6242,17.077657732411605
6244,14.36334996164654
6248,14.837925552909642
6267,16.261262659153733
6276,16.664875959268915
6279,16.421507786053507
6291,14.982405020077769
6296,15.294477258735272
6302,15.801283886573293
6310,16.185479741216476
6316,17.405320253925737
6319,13.346334966066289
6334,15.872905751829066
6340,15.699886561825013
6346,15.08173496237993
6349,15.837620692205528
6353,14.770758602406003
6355,17.23580556852969
6356,17.48245368933382
6360,16.664664197244324
6361,16.67006002604664
6368,15.75724131022418
6369,17.200161590403944
6376,18.22911549816521
6377,16.589053728988247
6379,17.083206942151623
6384,14.342147764461917
6388,14.439346989651389
6389,16.65398693701989
6391,15.513027759187086
6393,14.666071858344717
6403,14.414220593418804
6406,15.023636421496374
6407,17.291132245953523
6408,15.618733195908916
6413,18.12670896327861
6414,15.33755261901173
6419,16.18868087046961
6420,16.19758944146231
6423,15.960724765939572
6431,16.160525989717794
6434,14.997313096702516
6441,16.232397029982113
6442,15.258337037684024
6444,17.060698689346363
6451,15.490499736899082
6454,15.817017657777058
6471,16.942284982779093
6474,17.086609709259434
6480,15.798085109819723
6489,17.219038731487764
6493,14.33202630060716
6500,16.372419781255832
6502,15.840711194867236
6510,15.561825438028924
6511,16.922401300394913
6513,16.540381020511173
6523,15.238677775735484
6527,15.577477510497635
6530,17.459793055107827
6531,17.21298861083281
6539,16.85306675076404
6542,16.684965101084355
6543,15.531718196166803
6549,15.930760543332717
6552,14.59788319279305
6564,15.6011088226446
6565,15.85056187500658
6585,17.792663913240478
6587,16.807249060863754
6592,13.913473044344526
6595,15.753778023036071
6604,16.63695641680205
6608,14.71484747045106
6609,15.002656596986888
6620,16.7050262029608
6623,17.24376863865252
6624,16.266398375708924
6636,10.901664472839329
6640,14.739119491053811
6649,17.900344205441172
6651,15.132470820338916
6664,14.342967768486474
6666,15.875918035379389
6668,16.856904470783483
6678,16.262169803143692
6685,14.644374675359428
6693,15.177830141640134
6695,16.47806519770782
6700,17.460100210597854
6709,15.63801842592861
6714,15.56246577708692
6715,15.942640947588943
6719,14.76368649370281
6721,16.741078870400532
6730,16.94777642917298
6737,13.609391217809907
6742,15.980880719893593
6745,17.18009235054948
6746,15.942270793960962
6756,14.09508766066075
6757,17.842577816725438
6768,16.443259980858777
6777,16.91178918029434
6786,17.550038320121093
6789,17.073789057714027
6790,15.67528527585536
6795,16.188194800258778
6796,17.326863887098927
6799,16.068333050281755
6803,16.260833018193967
6808,15.276601668139223
6809,16.44924438237478
6810,14.796185370908344
6819,16.828655711104485
6820,16.42072502410349
6826,17.230095528599673
6830,16.32661263175835
6834,15.279732643038033
6836,18.676539485017138
6845,14.66246039989646
6848,16.172891940810885
6853,16.8694819541097
6854,18.32661379243828
6855,16.404529750988917
6870,17.19280306741098
6875,17.179377389402198
6885,16.595115568147406
6888,16.001612122365717
6892,16.86438524300853
6893,15.18416787803488
6895,15.944285316068012
6901,15.157401102166473
6902,17.683114703737647
6903,15.44010820169425
6906,16.711291649703906
6909,17.32425052129029
6910,17.286058896908767
6913,14.773398299059934
6917,17.417010598238708
6920,14.382424496406747
6921,14.779010672330354
6926,14.854718593652713
6927,15.277795677774517
6928,15.527065371098676
6930,16.49618863644149
6937,15.572485498753071
6939,16.097430548595135
6942,18.45940029419889
6944,16.13338415502967
6949,15.115085746766356
6951,15.84045124045776
6952,15.485351620587798
6957,16.141597554980265
6959,18.012066644641575
6967,15.176394884551662
6969,16.90967942470354
6972,17.624992006895507
6978,15.62615638465629
6986,16.73486256110725
6988,14.095548026593008
6990,17.48933653033994
6992,16.425508675639772
6995,16.990056264207844
6998,16.820617412395105
6999,16.96145627084289
7003,16.607715364526015
7005,15.738721546188046
7016,17.233643337874476
7020,16.424818450182954
7022,16.01603265115711
7023,15.094388080103643
7026,16.9004940818675
7031,15.70034268807906
7032,15.463982555799737
7035,16.906515116771832
7051,18.022532790005737
7053,15.923915354463697
7056,17.509469916317
7062,16.347550720716917
7065,16.88175178007736
7070,17.20078415232745
7083,17.014295451118233
7088,15.508667366323111
7089,17.64874295279699
7090,17.576265489031282
7094,18.06971526937992
7095,16.50086126177732
7100,17.18791442521329
7104,15.308390122431804
7107,15.243022251785304
7108,14.544900148543384
7115,16.721565467730503
7119,16.782839216750627
7125,17.76991903018471
7133,17.009172788219487
7140,16.049430547436682
7144,13.631433439249198
7154,16.613712069385887
7183,16.061620561350708
7184,17.682821702414383
7186,17.51414199933916
7190,17.737430242137336
7191,16.18827062254303
7202,13.521805115829016
7206,16.60346375557901
7217,17.06557992552095
7221,16.01810836614566
7223,15.118581034191996
7229,14.77475213036551
7230,15.971269551331648
7239,16.104354026719754
7243,15.13070614971214
7245,16.510437561149843
7249,15.557742761445244
7254,16.87109594812853
7259,14.09793321560198
7260,15.824047121674088
7261,18.338535868641223
7266,16.652505726439852
7268,16.685760701171244
7278,16.577049919558963
7279,15.963000412890542
7280,15.738704291855624
7281,15.197066581909477
7290,17.660879702825333
7292,16.300919212757993
7299,15.394773805292084
7303,17.15427742604134
7305,12.66169934684933
7310,16.114735546681747
7313,14.976462610602566
7317,16.26602008025299
7318,15.086702836613751
7331,16.9585937660684
7337,16.355134242136575
7343,16.58844755102197
7348,17.041345368288543
7351,15.017116953347816
7362,15.207751760721973
7369,13.7533828577859
7371,15.126372383586792
7374,16.87044315672223
7375,14.771484291614806
7377,15.91110844854276
7380,16.43597638582607
7385,16.59578124687126
7386,12.55624381125909
7395,15.840350917614874
7398,17.810215334348054
7400,16.344897992172957
7401,16.12364370916183
7402,17.39958222635028
7403,15.365212094545928
7404,15.844955319102326
7410,15.587181052134325
7413,16.18317803677364
7415,16.74123722930059
7416,16.172855992022868
7417,16.21018174798746
7429,15.504419675436374
7433,17.202124228611858
7434,15.115242073414544
7442,16.76770754864883
7444,17.91235107640042
7454,15.412754380688206
7466,15.988601323301555
7468,16.556675803200733
7475,13.06828021053604
7476,16.326280597087596
7481,16.322776908065766
7498,15.19044609641715
7500,16.14243206194797
7503,17.09501331718817
7510,18.53980441480347
7514,16.72788407998691
7526,10.153151210777542
7538,15.866408611569389
7550,16.321542124523987
7557,15.075380105159947
7559,16.08345659371617
7561,17.440193783889494
7563,15.8918336518711
7564,17.680704349956326
7566,15.948351254437547
7567,15.0061446280503
7568,16.840613827918894
7569,15.665110163377127
7577,15.619456821836836
7579,16.80208926071577
7592,16.177090141412172
7610,16.0390226708997
7616,17.319168835792635
7628,16.866969231448127
7634,15.456956576432088
7637,15.720600214198017
7638,15.183866306594728
7639,18.09826644053997
7658,16.53918152439952
7659,13.716895807854652
7660,16.168638983404573
7663,16.723305527339242
7668,15.45962769183979
7671,16.748374786747522
7705,17.254227876444165
7714,17.1533243131212
7716,13.42885082229144
7721,15.726056100955422
7723,17.491913202372896
7728,17.145739585497207
7733,17.398573054818332
7734,15.939757740921833
7739,18.659276913146066
7742,17.030373379943857
7752,13.98388484793421
7756,14.828821990098074
7757,15.696032801574155
7758,16.126105883007295
7759,17.729764186867666
7761,16.233114096747137
7766,16.159827087642892
7767,16.79197926858577
7773,16.80898466419581
7776,15.535126749586254
7786,16.579070797571372
7791,16.826159946731632
7792,15.460562843761238
7812,16.972437862476863
7817,16.756019679569274
7819,15.53005692054959
7826,15.562541547223448
7835,17.63410181109891
7838,12.282168604888993
7846,14.55595135190685
7850,17.467399318873923
7851,17.300990359188482
7855,16.430793263118428
7858,16.021358439757552
7872,14.776378243991465
7876,16.81969077818872
7888,17.259478237358618
7893,15.333962887020723
7898,16.49879071147541
7903,15.509766520712118
7906,16.806212946921082
7909,15.959054669469284
7915,15.378806377283707
7916,14.90763200962112
7920,16.691384967899783
7921,17.05375875935
7931,15.935384538769066
7935,16.006865618298963
7938,15.32791665491088
7952,17.233193863563816
7957,16.58794099528867
7961,17.415590314741674
7962,14.41504016576907
7966,15.343273767143508
7968,16.558376109305552
7970,16.392369218284237
7974,18.310978064729035
7977,15.507818070636745
7979,17.206305393995148
7983,18.24369216608417
7988,16.96107493381897
8000,16.409101277114736
8003,15.862510350458749
8005,15.83364527549199
8018,14.674291119516138
8023,16.057667384036872
8024,16.31502104546283
8026,12.546166305502233
8029,14.498274499447684
8033,16.235898152800136
8039,17.05805047467534
8043,15.792778190036737
8049,14.025457122010906
8053,15.439191315550932
8058,16.028722726637838
8060,14.389497822872451
8063,17.12823404811913
8064,17.377403730422248
8070,14.539717104444184
8075,16.74560448446953
8076,16.432003759774556
8077,15.698982454919047
8084,17.855898527359578
8104,16.174943089024374
8110,14.260552699649455
8112,15.586329215571602
8117,17.17768971836983
8120,16.653188785961436
8129,16.092200919456587
8132,16.825377017997475
8133,14.487685134437678
8134,17.762988629409655
8139,16.150018828457675
8140,16.39295255268553
8155,15.493513870205843
8160,15.007007344960943
8161,16.154588728291056
8164,15.515091325174737
8165,15.958816927526556
8175,15.520571431485877
8178,14.621573940088783
8183,13.83718296203214
8191,15.968888714144224
8206,16.608647482542647
8209,14.644498203609308
8214,16.830843392757597
8216,15.670373620543613
8217,16.5355689416326
8218,14.940464416248732
8222,14.42600612928836
8226,15.98073140988336
8230,16.93902833825153
8242,15.95831256255053
8243,13.635323312656864
8245,14.474591509718264
8248,15.55955797806686
8257,14.760333844512372
8262,17.573455621879884
8269,15.828424996465488
8273,16.301067537778724
8274,15.592892448162615
8282,16.44574142698807
8296,18.65837321993943
8300,12.741852388769146
8309,15.97175853090389
8310,16.10241038367805
8312,15.927218538223634
8319,15.811242628553677
8330,17.17160376530121
8332,15.705489332300672
8337,16.808442384443246
8340,16.139427960793522
8341,18.069473303656867
8347,16.700351628828017
8350,16.395211115806376
8356,14.657073304121491
8362,17.061034796945883
8363,17.315901609594892
8366,13.695351924026324
8374,16.05154440125718
8395,17.798797031536104
8396,16.79177697280394
8407,16.335758292524943
8412,18.155405714488904
8413,17.570614334555575
8421,15.46621010979116
8422,15.57304946715836
8432,14.043659390844722
8436,15.966731275776745
8437,16.456713516582596
8441,13.909029376858294
8449,16.482779145597686
8453,17.398093721049282
8459,15.855645239594576
8466,15.835378994745666
8472,16.113812890262302
8477,17.300918691258293
8487,15.210422780266072
8493,17.167903288535733
8502,14.106044599804504
8507,17.49987588518209
8510,17.635861839249216
8513,17.447065695801662
8521,15.433606873005576
8523,16.800860888501926
8529,16.381191507403265
8532,14.672195568642795
8536,16.414241088450243
8537,15.387182960423331
8555,9.52602395477857
8558,16.751357989833487
8565,15.049084445142206
8580,15.11484356023191
8585,17.67149833205492
8587,16.45951743071795
8594,17.78848745592593
8597,15.714559066276369
8600,16.101039773114564
8606,17.8016334318936
8608,15.238594441949267
8611,15.926137123164844
8625,15.097706809212836
8657,16.23761924707722
8665,17.037991680101612
8671,16.524152696044517
8674,16.60383130339107
8684,17.60515402708095
8686,15.794779433718071
8688,16.869365364987168
8690,15.0050428018042
8692,12.089991582966215
8699,15.670127072161376
8703,14.368789284210685
8708,15.266488061985966
8714,16.147800236710854
8716,16.40316311630858
8719,17.164816854497378
8738,16.854341134213385
8748,16.939814489661497
8751,17.170976143133124
8752,14.7808826678638
8761,16.337348996986698
8764,15.765264514656028
8771,17.76111640990982
8778,12.935007313668343
8796,16.222206985192866
8811,18.110738818819744
8812,16.407058212704467
8813,15.58390434964285
8815,16.22228900132085
8819,16.641980946718977
8829,16.157502377717954
8835,15.82651689743886
8837,16.475510588133243
8838,17.268990209910083
8860,15.411302921750623
8864,15.42449377546644
8869,15.795761883508831
8872,17.075599521213345
8881,16.301919867380267
8882,17.239639522845614
8890,15.498530572586729
8895,14.49330116985393
8909,16.66834479587204
8915,16.727656051308706
8920,15.171396105942213
8931,17.58295986554727
8935,17.273399892124345
8936,17.871590927063547
8942,14.858021040871222
8948,17.663822751656294
8954,17.34527031461196
8970,15.920978229106092
9001,15.382836630618836
9006,15.792312824594095
9008,17.860142094527987
9012,10.520935018530324
9016,15.553323691979996
9018,15.732063779233725
9024,16.2110560431741
9026,14.648912976378709
9029,15.26423518522325
9031,16.903699388243847
9032,17.52873791101314
9038,16.779156495864047
9043,17.645837670709927
9044,15.85008362934705
9047,17.35293078320337
9050,14.608892134194354
9052,16.280875253574006
9053,15.328585021061784
9054,17.40723213070654
9058,17.1685380464523
9060,15.372031283128669
9066,16.39002287787469
9067,17.75346459670112
9089,16.54231304456196
9093,16.778813395663168
9100,17.83392928596209
9118,14.045589596879024
9120,14.758258873857214
9122,12.747233747252793
9124,12.351656319084316
9125,16.490474212156915
9128,15.815396351152309
9129,17.203491084255894
9130,16.99299377351289
9132,17.093683987497418
9133,17.040372308830086
9137,15.99145776252722
9139,14.37148970638484
9142,17.16308021337769
9145,15.512415370626115
9146,16.104219353123582
9147,17.738089285944117
9152,17.36395709554585
9153,17.07397324473266
9161,15.872301255544844
9164,13.566725825540027
9168,15.630916763313872
9169,16.930260992141257
9179,17.58216244573655
9180,15.041377308246703
9184,16.585724965201546
9191,15.181012994827048
9192,16.927816925038485
9193,15.213945399768397
9198,16.813295359935772
9202,14.762822483322658
9204,16.655035628616695
9205,16.776153833397917
9214,17.890394286276017
9238,15.654532071901729
9240,15.38561237099062
9243,15.37804308713957
9245,18.060771737924917
9246,18.17238506198603
9261,14.534610322835094
9287,14.341496101092156
9290,17.3569093211794
9291,16.091622350491143
9294,15.880967019019648
9300,12.76931149326328
9301,15.289615343487023
9302,16.592343647280348
9307,16.90655194422548
9317,16.159316441936895
9318,16.80192519569216
9321,14.58454589051826
9326,15.489088447803187
9331,14.732228823826334
9339,15.04327890296009
9341,15.813689339547716
9343,15.577804811425532
9344,15.290003244168506
9353,16.41965030378344
9355,15.633481876847403
9368,16.6419635539731
9373,17.394954617874117
9375,17.474124349648275
9379,16.90080288122642
9396,17.687835314669773
9397,16.144849843689748
9399,16.10127780528179
9419,16.602491220617317
9421,14.963003719988365
9426,17.588273580604685
9427,17.176120908676616
9433,14.781361075241442
9436,17.043954065776756
9441,16.28626253668358
9444,15.064316420001738
9445,16.7720087474054
9473,15.629152758785873
9477,16.8733737934543
9479,17.60727975984315
9488,16.739525003003564
9489,16.214099862538713
9494,15.43470575870828
9500,15.438225911509488
9502,18.262910161269467
9506,16.486793338593632
9525,16.92024973465845
9528,14.912791914837983
9529,15.294744951335131
9532,15.663963923352927
9535,16.944759459519613
9536,16.895918476369925
9542,16.231133903342897
9543,15.379571045856128
9548,14.960213263725745
9560,17.40393703477932
9565,16.90630085978494
9569,15.623502954972103
9571,17.301797385968992
9574,17.281878181322302
9582,16.38547158651649
9585,13.133553708534103
9592,16.432365435225098
9593,14.255036259247094
9600,15.497773838186088
9609,16.44241511078505
9613,13.96846404097018
9615,15.039362096765988
9620,14.928600121892334
9623,15.014104887022617
9628,14.954117707857352
9633,17.84141820508381
9634,15.693512177050158
9642,18.58143843396471
9643,16.889421756486154
9644,18.18903752349696
9648,16.023136429289167
9656,15.38878357082926
9660,15.648658159261489
9661,17.716831879199848
9666,16.700635779352606
9667,16.70437988417554
9670,14.529466806301114
9687,17.756532987090804
9690,17.8516061957981
9692,16.588061180654325
9694,16.434493264872604
9699,16.322243316622362
9700,16.477332426255234
9707,16.346422387672096
9709,16.23846596415669
9710,15.490096050656332
9719,16.605592998189756
9721,15.869149035390482
9732,16.51292173175684
9735,16.690792871421284
9736,13.150683783003911
9738,16.50489853479271
9740,16.548792767410884
9748,15.706442761297575
9749,13.122537716250338
9754,14.27909954555264
9756,17.698281184074418
9759,16.333654009288555
9765,16.33311692879792
9769,16.00890151203475
9771,16.171869343298894
9780,17.23073961160778
9794,16.70252874325301
9799,14.424079527106889
9815,14.80873937191733
9820,16.53010717201227
9825,14.441826615508862
9829,13.815553943096512
9834,17.28273529848898
9837,14.511272037510052
9847,16.970791803682914
9849,18.00672684108381
9855,16.71460758235342
9869,18.745028213489032
9873,16.596418237511102
9874,15.911924820122666
9879,15.321977608415937
9885,16.552111349481514
9887,17.15640947468186
9890,14.945184066794685
9898,17.671351027162064
9900,15.942997047286656
9902,17.001735082543295
9912,16.36054135225468
9917,17.61233242370746
9934,17.518042857690716
9938,17.48533927405681
9957,16.34693695730718
9964,17.45627353852368
9965,16.452829506468174
9966,18.90231321631149
9977,15.27580826830425
9979,17.31637726908721
9986,16.825724177159422
9988,16.64376010231399
9992,16.968312955197852
9996,16.379596170850597
10002,14.366697015793672
10004,16.095840226252665
10011,17.989796532955143
10015,15.90261317295511
10018,17.13559842315932
10019,16.440840912765452
10026,16.508289186795835
10030,13.760887617097646
10032,16.494908989226087
10033,15.41658352284096
10043,17.493963622148936
10051,15.341589220169933
10055,14.578453043199772
10056,16.99325043141287
10059,16.25651860103421
10060,15.154453000895222
10073,18.109664856564454
10077,17.204483240118975
10085,17.157159604604725
10091,16.11732399856622
10092,17.48693202816901
10106,15.749761084234372
10118,14.290042761074538
10121,12.312490226385618
10122,15.544243214045972
10125,15.703669314352672
10129,15.792085124955634
10131,14.939433533078134
10142,15.575505905016469
10146,15.007374274108887
10158,16.321682864958603
10162,16.460586653283308
10167,15.300154286342536
10168,15.194961044164604
10171,17.096089031901947
10173,16.24399620684808
10174,13.92572665731369
10181,14.964985099003792
10184,17.25253135129862
10185,16.735786316002997
10187,15.623152318637308
10188,17.305815834613306
10194,17.428224630179237
10196,12.996528708945917
10201,16.38947854954818
10202,15.840219486214163
10215,16.52512122646115
10218,17.19879748829453
10219,16.782879601701136
10221,17.148553973460153
10222,16.00247093280188
10225,15.42186331820437
10227,18.08388153586469
10237,16.286142108440608
10238,17.761698659083805
10244,17.624992006895507
10256,15.436092045103663
10262,16.77108916697289
10265,17.974684922262973
10273,14.839490712039517
10277,17.46601853759876
10284,16.116851534082365
10290,17.47689982848907
10291,16.997192983644872
10293,16.44156100014885
10302,15.366832181809814
10303,14.477773802939565
10305,15.928877155247442
10306,14.487209182725142
10311,14.587917868844029
10315,16.282910267738377
10316,16.348385458806717
10326,17.385372330374064
10332,15.71665428011212
10334,17.230028924781237
10345,15.411900003038078
10367,12.567603238046331
10370,16.052940036813144
10374,17.333585948063615
10379,16.106862847200585
10386,15.234440833133146
10387,15.131763400410447
10388,15.66496912742471
10392,17.17287569521268
10402,16.336223625362987
10410,16.448450126984536
10416,16.371767547780077
10418,16.901133493640547
10423,17.124760066714455
10426,16.951413852125246
10427,17.111733844363915
10437,16.334013763422337
10443,17.587212109499365
10454,14.467537374670949
10458,15.595999813122912
10461,15.809122038915548
10462,16.852076056885988
10464,16.06219317955696
10465,17.56238317181172
10470,18.07147124304097
10478,15.315418796719497
10480,16.86698159090377
10486,16.40534631816451
10487,15.98257386151711
10499,16.217746728440627
10503,17.10729548804025
10511,16.153765472527013
10522,16.048294190672856
10524,17.161594234169826
10541,16.123827640280815
10545,17.216047159283534
10547,16.39312299682478
10552,16.422069006263772
10558,17.324704471647987
10575,15.48039831765166
10576,16.17100513684605
10581,18.421304400849056
10583,16.464556407106148
10585,16.461028549342046
10598,15.39340684510441
10599,15.000913182319646
10601,16.616888472361982
10608,16.949218534321123
10615,16.024634340680574
10618,15.585719829888918
10623,14.49097689023453
10628,16.686296026947854
10629,15.994454588358485
10632,16.074712242943075
10641,16.842490032195947
10645,17.867924121913898
10650,18.002189333536155
10652,17.217098146638655
10655,17.147467437325535
10661,14.040877852731391
10664,18.30345311989772
10666,16.138361341475026
10669,16.624994562875024
10673,16.458626431278198
10674,17.476632427805185
10675,17.66023996997998
10677,17.361678595608556
10678,15.204838474528025
10679,17.12822235129878
10684,17.98976832575433
10689,16.665162149362704
10693,15.745733893944474
10698,16.884638508101446
10700,15.958309368139982
10702,15.774536848683816
10706,14.575524520141748
10710,16.96531623165791
10718,17.727322210384855
10720,18.1408073671203
10721,15.455073915429097
10723,16.753326969271036
10724,17.388821607741143
10725,16.170736890444175
10733,15.85599386864062
10739,16.396198701803694
10750,17.361516654730362
10754,12.836109082097376
10760,17.555563830810172
10766,18.284517774897964
10772,15.973756618218932
10776,16.005270163004564
10778,16.23335717360449
10780,15.801209579997854
10784,16.000363138667396
10789,15.562273196817053
10801,17.635917113920048
10802,17.619666921825246
10827,17.47112841357442
10839,15.417805294952462
10846,16.306059674897575
10854,16.54218324575558
10860,14.211629930833835
10869,17.031076618918547
10871,17.467182197071217
10872,18.30203919777788
10874,16.741335628938735
10875,17.412046298651585
10876,16.460719391254337
10880,17.986246633967127
10888,17.922078772434464
10891,17.793091790975957
10893,18.308182925873133
10899,16.17903397222907
10901,15.56149926927708
10905,11.890021292417938
10910,15.968117477952363
10921,18.06076955081061
10923,16.862364229940507
10926,16.339987380001876
10932,16.53486967774536
10940,15.502506543246705
10943,17.13046813875693
10950,17.705382281185457
10951,16.801944495704365
10952,14.082195862395931
10960,18.34541037161796
10962,16.298271517045464
10970,14.231837701966716
10976,15.91604728127547
10977,17.24027699738671
10982,16.10867815556537
10984,16.112102112044738
10990,15.217474017305095
10996,17.245219912386467
11000,15.371243888921018
11002,15.327884309114678
11026,17.50958162917545
11033,17.628078064962782
11036,14.665034625780764
11046,17.15407907256911
11060,16.75338429253458
11083,15.971948438502835
11084,16.58009477707743
11085,15.237432377402143
11102,17.169164495830408
11106,14.95593141720944
11112,15.273788151988168
11115,15.60125675784198
11116,16.235200178137656
11121,16.28392923816792
11129,16.54065400130188
11131,17.46476129056603
11138,15.147060730629216
11140,17.184860530228814
11145,13.46784927128515
11150,14.075281178428494
11155,16.579896346788427
11167,16.996727899247965
11173,14.790722513159832
11177,15.68551275119096
11178,16.981272172058965
11182,16.96770392710116
11190,16.58452089505042
11196,9.015918468250929
11202,15.71071875851012
11205,15.989738569581842
11211,16.97992545625316
11225,18.44029086432872
11226,18.93156856932417
11235,17.402759263750596
11243,16.82778837851849
11249,15.074139805451658
11252,17.500333289248108
11254,14.228763574912472
11255,14.519879121114316
11263,17.78004359519598
11267,15.48339974945727
11275,18.09600341505238
11284,13.04610266558966
11289,17.125230152032724
11290,17.59429912096716
11292,17.977959734276368
11295,17.324396567585776
11296,15.47074819983426
11299,16.341361756500472
11302,16.466755501904856
11304,16.93819391060518
11312,15.317301189707244
11314,15.506084009744663
11323,16.000254981444662
11326,14.708296298214554
11334,16.885359027244938
11338,14.77340658188738
11340,15.7270952779713
11356,17.779835067293156
11358,15.605064890832836
11361,15.364281663891031
11366,18.2305534784045
11368,16.372683553963345
11370,13.981372382822736
11373,16.346046399838983
11377,16.924893534953956
11385,17.137465195766048
11390,16.834381610563618
11392,17.05405207695221
11402,16.323234386914844
11406,13.676333240007772
11410,18.256171253894827
11413,16.630901979307108
11416,14.672840103309882
11425,15.137599651908252
11426,15.700466264874464
11434,17.592000377091363
11437,15.109161519039755
11438,17.52612896939857
11439,14.970831709013876
11445,16.474361079963714
11448,15.347400272123116
11456,17.310884690723878
11457,15.351001846746534
11462,15.847023016811551
11463,15.422873594913767
11464,16.828071653977734
11467,16.992029383254785
11469,16.11216093672639
11470,16.095621292752124
11473,15.697880895050012
11475,16.77426228787713
11487,17.201919955476946
11489,16.599074245361006
11490,17.168991074588412
11493,16.216621950510252
11503,12.347732638042997
11507,17.433195477968052
11508,15.913208732483607
11511,17.00271676964996
11521,17.591001709090175
11527,17.540863689618167
11529,16.117527573348404
11532,17.270666093637235
11533,16.69261475469428
11538,15.753604607450184
11546,16.355606510501396
11552,15.147734093527186
11562,15.642331546704456
11563,17.007907186462422
11572,16.267493565986523
11578,14.821857871321482
11585,15.310153748230986
11589,16.510431526641472
11603,16.593098324593022
11604,15.213588053357867
11614,15.515432433002989
11615,14.424849113002551
11619,15.56879324132911
11620,14.482367199602695
11627,15.444900868173956
11632,16.20802482640582
11635,16.471058229698844
11637,15.062492226294683
11638,17.176412062180557
11641,17.317097877440087
11642,18.02453296275048
11644,17.272827009313225
11649,14.4695948693852
11652,16.65968096762577
11653,14.566701959676204
11657,18.176932670710897
11674,16.804645127452797
11676,17.783144644718142
11679,16.450783389079895
11680,16.137331477003755
11681,15.341798760863504
11689,14.300790718725516
11695,14.156483812367451
11696,16.426259710596778
11697,15.562716713619462
11708,18.23241512768194
11714,16.578644917160776
11723,16.504254235413594
11725,15.043211692556342
11726,17.511745875881054
11728,17.73362292675103
11732,17.43026964711626
11740,17.033381787322337
11745,16.84179199371896
11763,15.954881830887947
11764,16.82122121662529
11776,16.988318298100612
11781,13.756047005857145
11783,16.496932688307762
11785,15.334683326334645
11792,14.090955409379426
11812,17.39019816974442
11813,17.00817738397043
11819,16.64155960608864
11826,15.35972251451242
11830,16.629655551912087
11833,15.41350628533327
11835,16.987460369649508
11838,16.098945099013264
11848,17.339349401841464
11862,16.629472025834882
11865,13.75927899164235
11873,15.687645211910802
11878,16.89697366987668
11881,12.889636058214158
11883,15.665125231219276
11886,17.565069875659972
11889,17.285822272142813
11897,16.39047392059817
11901,15.366183355757014
11905,15.054062485420484
11909,15.631617805747496
11910,14.87913580299018
11914,17.287876049491743
11915,11.869666005796216
11917,17.631765283222986
11924,16.80007326354451
11927,17.238232502441
11933,17.08266093690576
11938,16.175312408746983
11949,12.85862833934506
11962,16.551198672412568
11963,16.81027028856495
11967,17.84905094618909
11968,13.8801619778356
11986,14.385327262996965
11989,16.604347223105258
11992,15.579660957518938
12004,16.80256474696534
12021,16.967433631276343
12026,17.895537564496294
12028,14.489591029611365
12048,15.716719461833735
12055,10.28983150153445
12058,17.950080132507683
12064,16.4700379625147
12065,15.32230141414223
12067,15.42854526505898
12076,16.631516249292662
12078,15.453914312449122
12084,16.821542027561264
12086,17.173255104745337
12088,16.302691406117322
12091,15.320829632444292
12102,17.77898614837597
12104,16.31993729367515
12105,17.491501710170805
12109,18.024127024130788
12111,15.431667103770575
12113,13.905417556221147
12122,15.222079670753434
12125,18.15748097566929
12129,16.192371800945203
12135,16.5895318280576
12138,18.022655137648343
12140,15.861591805328336
12144,15.608441312440489
12149,17.61902633757892
12150,16.681158330030332
12156,16.642156649302365
12162,14.950272480799033
12167,15.665463295708298
12168,18.111842541606972
12173,17.457995674003303
12176,18.51369336571524
12184,17.296094392634966
12189,16.041603877444373
12193,16.893547963129492
12194,15.784546212099867
12198,17.078168949035756
12199,16.11890697826734
12201,16.14471563297468
12202,15.424919565450388
12205,17.30449636070483
12223,16.0512505897782
12230,17.38854761486585
12232,15.275397481055348
12235,16.333551825463896
12236,16.34787358227507
12241,15.01250720276696
12248,15.623697283986733
12261,15.813990958909164
12264,16.661602280813522
12265,15.54703097487141
12278,16.132706030766105
12291,16.15493270152843
12292,16.24905642211024
12299,16.259528392353907
12316,17.761519873708632
12324,14.525095468507082
12325,18.12731437743801
12332,16.318390116040653
12333,17.309415998946374
12337,17.287622503283874
12339,17.154628204718673
12340,17.54965508446105
12345,15.726807064177304
12350,16.016540129027454
12351,14.23329459691167
12354,15.655452340728631
12361,17.439972700345976
12362,17.415542376984707
12368,16.653009972850995
12371,15.783339212635358
12388,16.55229803610965
12389,17.407639578649395
12390,16.460833910287835
12400,17.087368773267357
12409,17.588892554158594
12413,17.656959631027537
12417,15.480649865858462
12420,16.397812636247245
12429,12.388931656528444
12430,16.46456968492376
12431,11.136324727369464
12435,15.999909474525357
12446,14.015007087373052
12447,15.446726975746827
12454,18.170092121361463
12456,14.491670820112963
12464,15.503974705974905
12467,16.047731560515473
