,concept_diversity
554,17.36640934101616
555,16.580878732442272
556,14.552340839577443
557,13.897461277982226
558,17.98208956978303
559,15.232779230846152
560,13.958319839870208
561,14.39835430061154
562,13.380927402503056
563,14.462598526964266
564,17.080116880327452
565,15.530962851171967
566,17.486874047011003
567,16.168163517951196
568,12.832428708787864
569,17.730330061155552
570,13.918092913621056
571,14.108501420246446
572,16.864063597102934
573,16.720295537035927
574,15.361976293993193
575,13.5156792616763
576,13.413239367245216
577,16.085080935501317
578,15.904078224201116
579,15.13737808458319
580,14.741129673379906
581,15.06124671871724
582,18.26312833536457
583,18.13047903681772
584,16.891608499395787
585,16.986866124080446
586,16.585945511221812
587,17.509384955838296
588,16.593038247508467
589,16.13846201496756
590,16.130873054986292
591,16.622321067307823
592,16.67301006860172
593,16.735586734393458
594,16.243799599055155
595,14.14913555781512
596,16.14141881310609
597,16.630481350311655
598,13.564649980322043
599,16.923903051976602
600,15.771383585942404
601,15.480479523257047
602,15.6382227808387
603,11.661613797850205
604,16.285133827679665
605,16.846179328041224
606,16.885460698847456
607,16.699970747956606
608,15.13485255795706
609,16.53506794033713
610,16.797190998509574
611,13.905484288002274
612,16.944342323023456
613,16.691119018628328
614,15.862497476905563
615,17.42835368857632
616,15.856966176248552
617,17.079332876670744
618,14.294222919265122
619,13.787722264225264
620,16.68542083780291
621,16.917747647311856
622,13.926627458138864
623,16.226171716706194
624,16.143419198512674
625,16.912314567392947
626,16.822927169711043
627,13.923107661817664
628,14.78832794087134
629,14.840462293838144
630,15.799534562207484
631,16.636101002137707
632,16.927544027970573
633,17.048503469938403
634,16.270684906464815
635,16.31678760721317
636,14.173108540257678
637,16.902218810393226
638,13.440762350442546
639,16.228274352502435
640,14.351985539980475
641,13.150161482939566
642,16.355773331751916
643,16.343800786143785
644,13.742230828438162
645,17.098185092681284
646,13.731288846651164
647,16.239576180824706
648,14.207430106326688
649,16.602652561875942
650,16.200894200535217
651,13.828640647410808
652,16.755849724032444
653,15.92592702187963
654,17.304118467698395
655,15.823219294183057
656,15.192606332551254
657,15.777593505390746
658,17.38394892966595
659,14.969569779538556
660,15.34646527784191
661,14.254789501009164
662,18.24746600488121
663,17.679797037990674
664,15.816140273966568
665,14.520819116649722
666,16.035190951830526
667,16.802582654155778
668,17.40178627634836
669,17.082597902235378
670,14.587644228375844
671,14.89699651688902
672,16.23831015608937
673,17.30754020368542
674,13.747275951581749
675,16.299677716513994
676,14.096275364491229
677,16.62277799980317
678,15.412559838179751
679,17.216614578371978
680,16.774416233608783
681,15.145229992310922
682,17.88966056010952
683,17.258703443216998
684,14.502569664387789
685,18.86260952293713
686,16.143441941054526
687,15.73782016364239
688,16.962070357551042
689,13.79267376215809
690,14.615837771163417
691,13.823430954764936
692,16.758766683170943
693,13.943524093519091
694,18.090408945714334
695,14.249604829833409
696,16.712443140307496
697,17.025136150650148
698,14.403383725511516
699,13.861729140480954
700,16.54083966183867
701,16.828465799833655
702,16.65873954756116
703,17.69058649488137
704,14.8787276154433
705,14.001939268012704
706,16.483665080089256
707,17.631977547775865
708,14.19516483265848
709,17.056482203946672
710,15.917319350913855
711,16.598137111896424
712,16.94019792026247
713,16.714634412629525
714,17.222022062550053
715,15.661898383462855
716,18.075085413468425
717,14.123152571860174
718,15.036606963204406
719,17.13259892093948
720,16.262092233591368
721,16.24127358563513
722,18.93156856932417
723,13.111089362603032
724,14.843762120655082
725,15.71662393830093
726,15.48842795366139
727,17.36429367206363
728,17.48990828624744
729,14.302682600712355
730,16.87970095604272
731,15.693803638958835
732,14.804165657199825
733,17.072852623634954
734,14.22391256953192
735,16.88505450551598
736,17.111143794202132
737,17.092498112527608
738,13.700078505819606
739,17.005368443582423
740,15.46576252072477
741,17.075912147393957
742,15.549541404178273
743,14.809586642382897
744,16.674083219630067
745,16.670503704206293
746,13.58802667977489
747,16.023422706363046
748,16.365507252126662
749,17.795231034445365
750,15.98422838119164
751,17.04057273976889
752,16.654990621442487
753,13.71556462012312
754,16.619007303472923
755,15.410816128848705
756,14.217857253754154
757,16.765551279960672
758,15.671533540418649
759,16.840614824573112
760,15.270950356947548
761,13.973909413631826
762,16.44943148733028
763,13.203995265949894
764,15.256167537335598
765,14.466778184823712
766,16.916521676082716
767,15.785308511316012
768,16.6587860896452
769,16.28070722394776
770,12.822266364516866
771,16.93309210136292
772,15.680285612155224
773,15.67202650008246
774,15.90699511643156
775,14.99405749065939
776,17.091992204295014
777,13.883092502690092
778,14.226001669448523
779,17.39520567736803
780,16.10780429384637
781,14.940940107569856
782,16.686176613516924
783,16.8876033826523
784,15.720542564468948
785,17.02743485834893
786,15.956057687731231
787,16.731118163101524
788,17.056061953315865
789,16.999434350765434
790,15.373050072900227
791,14.547336603489722
792,17.512805150345095
793,16.755214827896534
794,17.24471854150678
795,16.319394293527758
796,14.292614819298976
797,16.697379774009082
798,15.914622105024462
799,14.552204416677922
800,17.21528820828323
801,16.052617347102473
802,17.64684400810512
803,16.147908636223463
804,14.000080468421816
805,17.34664306079156
806,13.883312276302844
807,16.892088436526503
808,14.3124339069536
809,16.192384530370624
810,15.969371893244938
811,16.534308311299444
812,13.868121727372786
813,16.40186943482278
814,16.6110755894253
815,17.249486293991602
816,15.968560047255316
817,16.821404686887288
818,14.31952488226657
819,13.391325673781129
820,17.03789612889572
821,14.045604471349328
822,11.14697918739166
823,15.739948864874844
824,17.260061180493498
825,12.737215280562364
826,13.20243676092901
827,15.213315937751911
828,16.322502061568574
829,12.96091200700442
830,9.437506710366897
831,13.260578066222608
832,15.843769379527451
833,16.36778990653545
834,16.36420291036141
835,16.815474577025338
836,13.977407631027296
837,13.676861567650084
838,16.441439055398217
839,17.342848561097554
840,16.545263316864865
841,15.938269744019292
842,14.208568874588796
843,16.687883122780658
844,17.554176277048253
845,16.086017022475456
846,15.126369910134736
847,15.225882395148432
848,14.856679205963832
849,16.631987584692006
850,16.307328886232106
851,16.16710932592173
852,17.157972032736282
853,14.873495317471788
854,16.800480953726655
855,15.819798895630973
856,17.591749973081765
857,16.343763501600055
858,13.667762081932343
859,18.409644585836524
860,14.431063556349615
861,15.726324962681357
862,16.754678035902614
863,16.492974869746895
864,15.82543277222358
865,18.164981104323616
866,16.326917116571273
867,14.537053590846414
868,15.86241839691351
869,15.028630907827903
870,16.003422383852737
871,14.970582785565377
872,15.954332859869217
873,16.77519349913315
874,16.28219077075395
875,16.601013472949695
876,16.2635588415825
877,14.240326370468004
878,16.789480811912497
879,16.987362841209322
880,16.15037204661949
881,14.884031715309696
882,17.07857533004109
883,17.00578362379577
884,17.353834548374007
885,16.95169500782702
886,17.315818780385275
887,15.983189680566626
888,16.308256062680403
889,15.151688555749764
890,14.806631884449132
891,17.106335592049902
892,15.122541917227366
893,17.69550805750998
894,15.640613099426115
895,16.320607750648836
896,15.94659743492254
897,15.127482543038132
898,15.550974622097453
899,16.31934985279253
900,14.033538397938122
901,15.571899927463392
902,14.330485182291383
903,16.85920363041219
904,17.620229857123867
905,14.473140794940464
906,15.68741827926422
907,17.175086402263535
908,14.49570241699021
909,17.08572767188028
910,15.267839882654869
911,14.877403720525043
912,16.72699424495187
913,17.03451239951471
914,16.667687657034595
915,14.545865497014931
916,15.429368998364025
917,16.751050909571227
918,17.26826597355506
919,16.87774773220969
920,13.264848929614804
921,17.826671690553198
922,15.86054373883003
923,15.991571920071808
924,15.592173130176056
925,12.753822063758316
926,13.51234502692294
927,16.538802101867752
928,16.572600008407157
929,16.473633404550473
930,16.646146054826165
931,15.210240828409797
932,16.649040717348765
933,15.436849925011154
934,13.981652105299132
935,14.381089460075277
936,16.005333711208674
937,17.11249299040379
938,14.537775614429986
939,14.767310044978569
940,14.909010115912842
941,16.485300522588968
942,17.293878193719134
943,14.088446088598111
944,16.437102669623528
945,16.53241193156548
946,14.236397833088017
947,18.3005147889402
948,17.90227608764454
949,16.358834572353707
950,16.92994699914024
951,14.64683618579199
952,16.33140457795946
953,16.64554695499835
954,15.740615533828455
955,14.49218133212906
956,13.340695576115593
957,14.978634745856237
958,13.926250476284004
959,16.69573171232278
960,17.218109068677244
961,15.543340339701407
962,15.956708834868268
963,13.471069861103096
964,13.022992097052208
965,16.458578285466235
966,16.53845515746671
967,17.311681303085646
968,16.057428623161528
969,17.48888546746223
970,15.721292569468735
971,15.950867109352355
972,17.489021831582903
973,14.842503687285934
974,16.041183533323025
975,14.746786970618134
976,14.225288554630998
977,13.149511046854798
978,15.588860257756725
979,17.748115738523666
980,16.421977518437952
981,16.946931745496624
982,15.03367477260832
983,16.990306459130036
984,15.433153102040816
985,15.796914360770058
986,17.54949690353035
987,15.486022385413602
988,17.471786767729316
989,15.168943703834437
990,16.29865700914855
991,13.649500926013031
992,14.645851719198989
993,17.221277973118273
994,16.853517159425017
995,14.336394876675342
996,18.20997389191577
997,14.597943395106526
998,17.01302680479738
999,16.936139572456092
1000,13.214550142297435
1001,16.91031330899545
1002,16.198205154207
1003,16.923289633534313
1004,17.002619915057213
1005,16.24099722949138
1006,17.75799030823845
1007,16.844022398964473
1008,17.122782416582712
1009,13.939076570913048
1010,17.77900273538474
1011,16.910644170817744
1012,14.840354035368469
1013,16.27175837690749
1014,16.74225121028381
1015,14.826541086943944
1016,15.2660967544458
1017,15.463880315760418
1018,16.15034683848189
1019,15.297179905019636
1020,15.192588025038033
1021,15.87894400947965
1022,16.75673180048116
1023,16.662820901930957
1024,15.976125255802287
1025,15.313764305613832
1026,16.455274008529205
1027,15.390212289455524
1028,16.871006454798877
1029,17.787114026826448
1030,15.843475029724337
1031,16.88446527640153
1032,16.769358267919795
1033,14.676551479997908
1034,17.028283734027692
1035,17.958332482898626
1036,16.83340373679145
1037,15.7245931881754
1038,15.570206471790806
1039,17.4467339606104
1040,17.3844522688096
1041,15.445365803471365
1042,14.286200362135483
1043,13.731749838577544
1044,16.45355472381044
1045,16.902572779033555
1046,17.64955436345975
1047,13.730890254894904
1048,15.650267350282196
1049,17.848066984623987
1050,16.373723231543508
1051,15.052249380297567
1052,14.199421076998078
1053,14.68317482837001
1054,15.874791474217576
1055,17.198923730646396
1056,15.868098182592218
1057,16.693539872380583
1058,12.301936674791593
1059,17.112730055218098
1060,16.829737156852797
1061,14.613268063497976
1062,17.251232864327026
1063,15.5922748079812
1064,13.28686264087911
1065,17.1562859631378
1066,15.724612076420282
1067,14.366857714086697
1068,15.222875316747094
1069,16.536045503835958
1070,15.836935772201269
1071,14.423136254981472
1072,15.092855617737738
1073,14.364293276364636
1074,16.54630015474891
1075,16.968989491357146
1076,16.359284083123963
1077,14.964338876214596
1078,16.49080206598174
1079,14.664456455198536
1080,16.919677375519598
1081,13.630518845390345
1082,15.785305353760124
1083,17.532204126200266
1084,16.740219614800495
1085,13.659822551016903
1086,13.000128816187331
1087,16.753568132006393
1088,16.412584484104915
1089,14.837699368458123
1090,16.979362394630893
1091,16.268119878822855
1092,16.273874684765104
1093,14.05079375385341
1094,15.530980604371369
1095,17.105260797715793
1096,15.62453473692746
1097,13.860232285210598
1098,17.676574986386306
1099,15.40045405700021
1100,13.71425142173907
1101,13.990535282742412
1102,16.601028718253254
1103,16.81023223809912
1104,13.104808042893753
1105,16.38372133552932
1106,15.87501575687252
1107,14.600937166260724
1108,18.07091428367782
1109,16.814606297232043
1110,18.14081843584638
1111,16.764413752154
1112,17.325399491784403
1113,16.15204831710849
1114,16.14848183124998
1115,16.152575600793906
1116,16.180688285200624
1117,16.564826180094304
1118,13.95813987517395
1119,15.830953430713858
1120,16.956518823573823
1121,14.335851438590522
1122,16.474169381341632
1123,17.56203817996656
1124,15.836909972784044
1125,15.716001742912
1126,15.967032966603442
1127,14.77980607125975
1128,16.665894592095764
1129,13.546401744379958
1130,18.548073936304647
1131,17.92593025804031
1132,16.36352396609735
1133,17.42599064913018
1134,15.908067775064543
1135,17.628525266786966
1136,15.233152946632028
1137,13.69165140048399
1138,17.17449446719315
1139,15.237073932516989
1140,17.159553343412494
1141,16.506001484315632
1142,16.328290793443585
1143,16.574673053498206
1144,15.807970468524337
1145,14.394314874243554
1146,15.87913555023444
1147,16.579969530718365
1148,15.013194773299643
1149,18.93156856932417
1150,13.722856935887982
1151,18.01959393131201
1152,17.184084678354854
1153,15.77661442819406
1154,13.182403363226076
1155,15.83043032158185
1156,15.860672825197502
1157,16.41981333671325
1158,17.001590852542254
1159,15.737411363994978
1160,14.923713170243332
1161,15.965965607525824
1162,17.142395788201178
1163,13.798194804247816
1164,12.954512216224677
1165,16.6951557325742
1166,16.63495414635297
1167,12.96152231883863
1168,15.872364742872874
1169,16.659616390824063
1170,15.561817188651696
1171,14.51299599044556
1172,17.4007628689571
1173,18.388330806464552
1174,13.399607897006604
1175,14.823680622326394
1176,16.61363496425241
1177,15.673680800219852
1178,15.6737651537546
1179,14.664193048983734
1180,17.02178891963529
1181,13.646828257960632
1182,16.71704466799922
1183,16.233114096747137
1184,16.294271595305716
1185,13.75328120579503
1186,16.32078505278278
1187,13.756796526083187
1188,15.030034647990297
1189,17.433044703327717
1190,18.453781027185467
1191,18.22071161685974
1192,16.211750213134348
1193,15.194949602888752
1194,14.97096544376212
1195,17.304768575779363
1196,14.799163144139992
1197,16.61114436313148
1198,16.75165340853036
1199,14.161537535537288
1200,17.286235028570424
1201,13.384316521442168
1202,16.632128433295613
1203,15.61610238237458
1204,16.252114833629296
1205,12.619001928473548
1206,16.069203394230485
1207,16.335756718186445
1208,16.120795558710753
1209,17.284322494618568
1210,16.843387600692463
1211,17.099784266459892
1212,17.05228356995215
1213,15.337949852116402
1214,14.286007029902656
1215,14.125094691673857
1216,17.014265407500186
1217,16.26549675050249
1218,16.788574688609756
1219,16.595156622346956
1220,16.192995542799828
1221,16.478232054864417
1222,17.257193302886222
1223,14.123065191318002
1224,17.140812095283177
1225,16.641697279266246
1226,17.051882411853047
1227,14.218943266423649
1228,15.532223195612994
1229,14.560043632147105
1230,16.117157817816892
1231,17.303189691710024
1232,17.286555125329393
1233,17.081974097388724
1234,17.87036720515942
1235,14.058269840104812
1236,16.545779585150324
1237,13.582844112624404
1238,14.44737143868636
1239,16.090429374575123
1240,16.41917757444122
1241,15.798093747859864
1242,13.376594366607485
1243,13.15888016945235
1244,16.974814889917706
1245,16.804967975169767
1246,17.132409770062264
1247,14.257632143892067
1248,15.445859380535778
1249,15.929841234479088
1250,12.732019062260193
1251,16.97827440034822
1252,12.162246450041112
1253,14.72861431749349
1254,13.44920327285868
1255,14.240459471855685
1256,14.955817464297947
1257,13.628038263691598
1258,14.962755053107951
1259,17.184913549029044
1260,18.06945581279809
1261,16.792412087143887
1262,18.360776739789507
1263,15.897972952526263
1264,16.116013439807563
1265,14.29559133448559
1266,15.69350310707751
1267,14.21368936737174
1268,15.718950024118964
1269,15.038937305195883
1270,12.32435157184123
1271,16.333042356038515
1272,12.66170600115655
1273,17.314942594063453
1274,15.787696035241094
1275,16.753627374888964
1276,13.892070180555992
1277,16.33425178156099
1278,14.12536558367265
1279,12.4393782998883
1280,14.575049739492284
1281,17.18871754791533
1282,14.588594113759616
1283,16.200271757762437
1284,15.28113781083922
1285,17.062528308770652
1286,16.96037924233149
1287,17.421314744834962
1288,17.476899386341273
1289,15.059582968647062
1290,18.035799950203614
1291,16.903848358088748
1292,15.103946157739664
1293,16.058230252966894
1294,12.286869811567964
1295,11.901794504048173
1296,16.24647469409742
1297,16.14911621761318
1298,15.647509940778832
1299,17.00471259846955
1300,16.192877691635402
1301,17.01757819893964
1302,16.24827202411858
1303,15.814376836460069
1304,17.01214865994946
1305,15.804303022378894
1306,15.633745873860146
1307,16.31682853423934
1308,15.783431092299931
1309,16.913451313918834
1310,15.916193777482352
1311,16.855840337113488
1312,15.8846586613888
1313,17.293459292957742
1314,16.06269735070095
1315,14.638693697877889
1316,16.395928168655175
1317,15.36297223801114
1318,17.62697025263972
1319,16.799880768895406
1320,15.263770089835552
1321,15.6995284117673
1322,16.422902415501124
1323,16.044735948990965
1324,14.69498228141078
1325,15.801772795917335
1326,14.433721142433924
1327,17.900697946121106
1328,16.26102621266919
1329,11.60461473913839
1330,17.450221239481202
1331,14.36343066194412
1332,16.00597433951498
1333,17.694071918083317
1334,12.681723896174557
1335,15.794496855839572
1336,15.115356410772652
1337,15.39572592077456
1338,16.9056332136505
1339,13.37919824905828
1340,16.416324865934044
1341,15.351843802727178
1342,14.786843142290348
1343,16.401165863480585
1344,16.360916817866073
1345,16.773955514303818
1346,16.90430172162128
1347,16.003625481253167
1348,17.020404217274304
1349,14.622928192154353
1350,15.710021927899392
1351,16.215408898250434
1352,14.042855274037242
1353,13.989009246792648
1354,14.207446536321044
1355,13.164548913998503
1356,13.770399982306987
1357,15.93698683092473
1358,15.941327326817092
1359,12.905265009277167
1360,15.921204743566456
